Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Ecuador,ECU,Changes in inventories (current LCU),NE.GDI.STKB.CN,231245087.2,212953017.2,194577515.6,235968517.6,311489782.5,326903000,269741000,242546000,89468000,256577000,109079000,104288000,107451000,-116861000,659473000,159269000,193777000,518779000,557734000,372373000,1165152000,1476725000,304316000,865419000,471943000,371074000,653165000,504498000,718769000,898889000,878186000,635302000,913990000,513728000,786548000,608560000,449899000,912533000,1426224000,583374000,414722000,806894000,860174000,112769000,182027000,504177000,751940000,987281000,2479106000,1771899000,2373567000,1839569000,731524000,868955000,1119008000,288967000,-117316000,912967000,1252749000,1098459000,820659000,1223996000,
Ecuador,ECU,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,3.283249862,-5.075431036,3.042343058,5.376225627,3.000522738,1.077264449,17.71179418,5.894035648,2.997078243,-0.248025255,25.05497046,-4.474556666,0.727964181,5.107521349,22.66601591,4.64556906,9.779105093,7.673849015,-1.281685505,3.835179711,-3.28647383,-2.015160139,-18.02068133,-0.108302035,7.799920661,3.337138396,-0.133548314,-5.284925491,-2.936203374,-4.510254152,7.156888015,1.253767687,0.215499785,5.799772709,-1.093861649,-3.02624277,7.859013222,4.48284764,-25.21774618,12.44689366,20.25628511,18.09228255,0.376968112,5.280395201,10.74384662,4.983311735,3.721713075,15.97391416,-3.604739132,10.189863,14.33426655,10.55826732,10.41409132,2.263324215,-6.233420654,-8.864306785,5.309979755,1.972927461,-3.301098514,-19.03266732,4.330746846,
Ecuador,ECU,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,,,,,,7.793733528,8.783618771,9.602440397,10.80054848,10.06826493,12.61511178,16.00355988,17.12846134,18.29648139,11.39091972,14.06332917,13.81767131,15.44517356,17.33303616,16.45623198,14.43325254,13.52715502,15.09034,12.04214635,12.10247647,12.41299598,13.61463266,16.26814806,15.23462646,16.38497656,14.63500493,15.10370322,14.27662003,14.8517099,14.48515571,14.59948598,14.05588531,14.71486827,15.99637456,14.07431966,17.23724426,17.09839219,18.34448523,17.04585825,17.75822092,18.95171391,19.61110929,16.06007845,16.90665076,15.05215813,17.75770804,17.76683741,18.96868751,18.15576991,18.90783616,19.7345894,18.40786083,18.26280318,20.0196681,19.64958211,16.18646194,,
Ecuador,ECU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-4.065399912,21.11162291,-8.176977688,3.74154356,8.623902049,3.781767159,7.285534941,2.654257745,-12.1987793,0.18761684,10.5247242,81.74915385,110.6318409,22.72492165,-19.26844803,2.631555746,1.47666902,6.466851763,2.902418855,0.378463876,0.843043654,-4.897561594,-1.696338379,2.740796422,7.47754977,11.61716022,-10.13776704,37.41952246,1.333243379,0.629559118,16.67498075,5.516265101,6.202935613,12.89168216,10.35883426,-2.12259232,6.98595202,-4.736616314,7.630833013,2.536169099,-1.58715483,0.623781606,7.210175607,17.17837497,8.633036356,7.125999442,0.017212283,2.983947688,-4.788346949,-0.237068078,5.667761504,5.466579851,2.558355145,6.21492915,-0.637306228,1.421079645,0.7170421,1.154065168,3.645625847,-5.397561432,-0.127439304,
Ecuador,ECU,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,100.403524,100.9566525,99.49570957,99.71652325,101.3256065,101.3108239,100.6286692,101.924406,102.8760418,103.5994117,103.5687972,106.1097025,103.1421654,98.78155938,96.10026901,103.2632628,101.9426324,101.8364566,103.8318634,100.2634248,100.7289566,100.679582,103.0999634,99.75678742,98.30545974,96.35456745,101.8517975,106.9985487,104.6505995,104.5468832,99.06616825,97.84747281,96.53906337,103.0995368,103.2181114,103.337464,99.66913331,101.9473339,107.6112062,96.44616752,95.20962873,104.299563,106.3918019,102.0448306,101.5565432,100.8634815,99.04363365,98.72360248,99.72966827,101.6066331,104.5133268,102.2478393,101.4214939,102.3295795,101.6044607,102.7274344,99.51175781,100.7560856,101.152763,99.98008658,97.65937688,99.0092795,
Ecuador,ECU,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2077816115,1770628670,1510552043,1819172900,2273895424,2418338255,2444581835,2602737648,2656445394,3224186546,2964661140,2922494927,3286096223,3844336821,6341906056,7983982202,9268546971,11228840657,12379356168,14212506907,18011863167,21958989261,20547671732,17110766217,16625925804,16523935914,15597730928,14921409727,13658877520,14522428471,15096968883,16622852426,17468008004,19525729865,23439463732,25248323162,25142927464,28710462231,30111656828,18947112556,17449796898,25520355000,30373737000,33096055000,37161226000,41865491000,46354445000,50356715000,61595671000,63524148000,72694628000,81058676000,89174386000,97345780000,1.03358E+11,1.01998E+11,99449758000,1.05084E+11,1.08802E+11,1.08086E+11,96967093000,1.05114E+11,
Ecuador,ECU,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,5.874200786,6.246650267,2.088635528,9.108636472,3.072753907,0.779179824,3.733357793,5.01961738,5.916895579,7.807630348,4.555046834,-1.517167914,6.218332377,24.2742477,12.05826173,7.891620758,3.846537041,3.444267061,6.393450559,6.983979698,6.050875577,2.673761279,-2.342376279,1.592721529,3.273960216,0.290871429,4.866670866,-2.350790095,1.604951518,4.77058984,3.630089158,0.98560833,2.94355661,3.645060603,3.226287853,0.304576885,6.140238965,5.387165135,-10.79012491,1.329173925,5.660491615,6.349969226,2.727348406,6.150273968,4.301652496,4.272585419,4.443604058,6.217115984,0.904297954,7.159736902,5.70656804,4.245224231,5.049660541,3.470518267,0.337223612,-1.972270981,3.625430695,2.366609707,-0.167665602,-7.582491844,7.808582279,
Ecuador,ECU,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,66.11969826,66.0242253,66.47878234,66.95084997,67.4771406,67.51231399,69.0945969,71.53823972,77.3208862,72.87939113,74.31555063,75.1983363,70.66139942,67.44925949,55.4192207,61.74952002,60.69596633,56.43397673,57.4494031,58.64100397,57.06252742,58.98036689,64.00114456,63.7032299,63.32454233,62.64097152,62.66866438,66.31004925,62.26504201,63.77605575,62.69218702,64.46343092,63.93016806,71.41815671,70.97504776,72.29900099,70.25588389,70.36907668,72.52255138,65.05017201,64.58051027,72.50143492,72.85698298,71.74136488,70.4731824,68.50853535,65.98192592,65.09061942,61.51172631,62.24165137,63.27636083,61.37639066,60.28836726,59.85713352,58.99386659,61.42781344,59.92702894,59.90456937,59.68864025,59.65933662,59.25698656,61.38042052,
Ecuador,ECU,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,1568.856747,1605.471273,1665.618024,1664.8702,1755.906481,1748.386042,1709.91983,1715.987796,1746.055835,1788.571156,1888.072899,1930.192943,1837.87465,1874.293111,2110.544411,2341.912845,2445.072009,2467.614224,2456.777968,2580.924836,2710.349497,2834.617961,2849.161388,2673.390849,2653.412468,2691.396206,2630.969996,2729.876825,2589.911015,2532.574403,2626.39836,2672.147155,2643.312808,2673.452416,2740.293694,2796.7247,2780.735501,2894.172672,3039.683702,2623.290378,2599.468848,2746.273749,2889.96624,2925.108948,3059.672764,3140.520182,3221.276451,3300.583315,3420.100262,3329.744011,3527.492507,3648.009981,3693.160572,3779.40635,3825.543985,3765.885346,3620.634662,3697.707495,3704.171697,3644.606118,3299.194064,3593.595812,
Ecuador,ECU,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9549257000,10945917000,11561893000,13518920000,16109433000,17655899000,17714164000,19807468000,20283039000,12772894000,11830246000,17739886000,20799900000,23267775000,25787308000,28435896000,30880890000,33201278000,37991263000,38913285000,44012105000,48657155000,53008272000,56941887000,60012296000,60991910000,59889692000,62477987000,64202300000,64496521000,58836928000,65165055000,
Ecuador,ECU,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,891999187.5,974337574,1006508037,981086622.1,1101219678,1169835000,1183997000,1255248000,1336105000,1448806000,1498394000,1514325000,1536926000,1744447000,2921326000,3064627000,3373336000,3519386000,3791026000,3830511000,3974096000,4009047000,4034891000,4178815000,4208420000,4218102000,4238352000,4178721000,4161491000,4494532000,4459229000,4540935000,4576551000,4665966000,4661051000,4645067000,4440096000,4754688000,4644324000,4511268000,4691907000,4535972000,4643172000,4696702000,4907145000,5081390000,5274232000,5574209000,6191348000,6910254000,7213505000,7840882000,8712092000,9609763000,10252323000,10471797000,10453897000,10790007000,11167188000,10945324000,10390620000,10214888000,
Ecuador,ECU,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,183549832.3,166744228.8,140968902.2,161370282.6,206715203.4,225184944.7,222321572.1,191061587.3,185851089.6,256317868.5,277472009,234453387.6,293978921.7,420577608.1,1058379345,1618928049,1835741981,2305917365,2358176415,2670200988,3270805894,3461992541,3454641017,2639342195,2739672289,2531547523,2391194243,2130988511,2124253282,1900391972,1874732672,1926260130,1798357179,2008252126,2488142071,2739829915,2743479740,3173669835,3104031016,2311763882,1713718859,2311996000,2807058000,3474828000,3982766000,4448665000,4961903000,5574209000,7306788000,8581275000,9181067000,10091166000,11726752000,13323278000,14542955000,14327128000,14596594000,15197218000,15829210000,15583493000,16240791000,16222352000,
Ecuador,ECU,Military expenditure (current LCU),MS.MIL.XPND.CN,22400000,18700000,18300000,17100000,20600000,23800000,22900000,25300000,29300000,39700000,30700000,29700000,37300000,49200000,74800000,102000000,117000000,205000000,164000000,186000000,209000000,234000000,229000000,200000000,193000000,284000000,207000000,207000000,198000000,189000000,202000000,209000000,211000000,276000000,291000000,475000000,419000000,499000000,549000000,296000000,266000000,384000000,505000000,739000000,710000000,954000000,950000000,1310000000,1646000000,1949000000,2094000000,2453700000,2589776000,2735825000,2786519000,2597510000,2513200000,2462700000,2549400000,2346000000,2356300000,2417000000,
Ecuador,ECU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,66000000,,,3000000,3000000,29000000,9000000,21000000,5000000,1000000,5000000,81000000,35000000,15000000,22000000,40000000,224000000,570000000,191000000,110000000,257000000,123000000,262000000,403000000,360000000,23000000,25000000,40000000,26000000,20000000,3000000,136000000,4000000,18000000,9000000,36000000,29000000,95000000,27000000,16000000,,10000000,1000000,,15000000,47000000,17000000,2000000,102000000,77000000,89000000,68000000,88000000,11000000,53000000,27000000,26000000,20000000,5000000,3000000,23000000,,
Ecuador,ECU,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,2.6,,2.65,,2.612717,,2.659334,,2.75,,,,
Ecuador,ECU,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,3.41,,4,,4,,3,,,,,,
Ecuador,ECU,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,211,371,482,665,1319,1988,3524,4538,5448,6711,,
Ecuador,ECU,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,48000,48000,48000,48000,48000,90000,90000,90000,90000,90000,165000,176000,185000,200000,217000,227000,241700,259710,264898,264086,268538,286413,335444,383589,454158,490508,491394,531349,598287,658115,697929,800763,900384,990842,1129528,1224431,1335772,1411055,1530700,1590755,1679568,1775232,1823120,1906478,2013223,2085659,2210608,2308672,2394771,2441690,2512657,2451623,2415204,2360581,2195840,2063044,1846666,
Ecuador,ECU,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24060504,14.72934376,18.36905161,20.6139571,25.61768153,25.15486607,20.95519001,21.92228349,22.07578959,29.36486074,29.65365594,32.00220922,24.75541652,32.56528283,38.00434427,37.37845343,
Ecuador,ECU,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,419500,457500,437800,380200,362200,448100,463300,528600,593300,632900,701000,691700,676300,618000,634000,664200,697200,692000,683700,741800,762500,752300,1473900,2122400,2118700,1670900,1925200,1790600,1918800,1386700,1318518,1284922,1184098,1521249,1828303,2011004,2110423,2630759,2926821,2896528,4818305,4714115,4758406.307,5157521,5675088,5677816,5099726,5121235,5365261,4827978,1146368.544,1534854,
Ecuador,ECU,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.84166667,42.54166667,55.59166667,55.59166667,,,
Ecuador,ECU,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.87291667,71.53708333,73.41375,72.95,,,
Ecuador,ECU,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,90,90,90,80,80,80,80,70,70,80,80,80,70,70,60,60,,
Ecuador,ECU,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,35,14,22,24,24,,27,21,24,26,,13,23,21,4,8,7,8,,15,10,7,13,7,14,11,8,4,2,6,4,,,7,24,20,45,16,34,29,33,,
Ecuador,ECU,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,25,6,32,,24,7,27,20,,,20,32,26,42,47,23,,,30,40,61,57,76,92,60,113,27,100,110,,,118,70,95,65,105,107,75,63,,
Ecuador,ECU,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000,,,,,,,302000000,,,103000000,,,,,,,185700000,,,111400000,,,,,,
Ecuador,ECU,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000,,,,,,,302000000,,,129000000,,,,,,,185700000,,,111400000,111400000,,,,,
Ecuador,ECU,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,18.8,18.8,18.5,18.5,18.4,17.6,17.6,16.9,16.2,16.2,16.3,16.3,16.1,18.2,,,
Ecuador,ECU,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,,,
Ecuador,ECU,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,14,14,14,14,13,13,13,13,13,13,12,11,11,11,11,,,
Ecuador,ECU,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,69,65,65,65,64,56,55.5,55.5,55.5,55.5,50.5,48.5,48.5,48.5,48.5,,,
Ecuador,ECU,Procedures to register property (number),IC.PRP.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,,,
Ecuador,ECU,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,,,
Ecuador,ECU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812623274,1.037300178,1.343757635,1.12132646,1.184770316,1.225075606,1.36779595,1.304328796,1.534757749,2.036450405,2.102206736,,,,,,,
Ecuador,ECU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Ecuador,ECU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,58.0952381,60.16114593,65.36624204,64.15770609,61.42506143,67.49059645,74.60172963,69.6353167,76.81491171,74.13997628,78.86597938,78.37641942,60.00464792,28.72574956,28.06055287,19.95211492,15.11887073,14.44779294,14.12723176,21.4521972,27.22971035,30.8782657,21.60302253,19.38850688,38.77090995,32.07708779,36.94267516,40.25711662,30.37446643,28.29815303,36.00904977,36.70087483,37.80530054,42.42659624,44.88362919,48.30550622,43.45834351,38.85847903,49.15181216,54.50817571,44.44119938,45.13065173,51.00812519,50.82486527,47.19705768,,,,,,,
Ecuador,ECU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.78121028,82.26858088,82.90320288,82.67790173,83.82292033,85.453125,86.05292511,86.70935059,88.12867737,88.0528183,89.64994049,91.09749603,92.18968201,93.27339172,92.28255463,93.67670441,91.94873047,93.05280304,95.44513702,97.50285339,97.0184021,96.78349304,97.797966,96.93596649,97.75747681,97.39957428,,
Ecuador,ECU,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,72.4,74.1,75.7,77.5,78.7,80.1,81.1,82,82.4,83.3,83.8,84.4,84.4,85.1,85.1,85.1,85.3,85.1,85.2,85.4,,
Ecuador,ECU,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,,,,,,,,,,,0.942739936,1.321428523,1.299676342,1.31647563,1.5230264,0.717182618,0.97452166,1.144362012,1.840055999,6.935483513,3.285956104,4.420438055,5.889561615,3.35442158,6.424934526,5.931448093,7.033160556,4.687952431,6.98036093,6.607808812,6.284698413,5.88463571,4.752224528,4.207007623,3.982677589,6.372982533,5.183141077,7.470052726,6.211197209,8.432394481,13.70354928,6.247099403,6.41786933,4.674148494,5.89277843,4.325977422,5.61373939,4.002305085,2.893044883,11.46024144,1.411104109,1.831569522,1.980786927,1.974764814,2.028115884,3.253747024,3.119332869,4.572296614,5.200818737,6.005466651,5.169721511,2.975304899,
Ecuador,ECU,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,1.669809837,2.10402671,1.958020768,2.495797868,1.922011458,1.319031095,1.774337813,1.883977448,2.954476504,8.191077774,5.885542643,6.674215901,11.36993303,4.936263347,7.136181905,6.877463692,8.130728553,6.558585765,9.025956358,8.273497835,7.781386982,7.011212899,5.736142145,5.082626019,4.582505227,6.931382864,6.241823905,8.112934956,7.359468528,12.90240496,18.36287889,9.606828462,9.700088419,8.093367052,11.49613246,10.92978064,9.905755474,8.010380139,4.184612445,12.89499007,2.546156528,3.079753568,3.048690857,3.356775632,4.015518069,5.229337425,5.489593436,6.496708487,8.742100004,8.946289968,9.640210638,6.31559327,
Ecuador,ECU,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.450794843,2.477108938,2.742092936,3.223862291,3.665630451,3.91954737,4.623563479,4.808740613,3.874237095,2.933115162,3.094513134,3.423113126,2.932519878,4.383639454,4.071697087,5.467375245,6.218213036,4.314832138,4.042673452,7.337339784,4.061041098,4.089743513,4.668358232,5.509401862,7.575103353,8.550609252,10.11370205,19.70938265,15.01335762,13.71179856,13.84710565,18.50784532,20.27812952,16.68129518,16.92244341,16.22774082,20.24845162,13.18836692,14.84135687,12.33720894,12.289226,13.33149508,17.86603855,15.24901857,13.62065384,18.72184191,15.2665475,16.14248253,17.13619899,15.16404707,11.24313974,11.89809944,9.562200745,9.573243629,10.34277886,19.64447572,14.82458388,12.64363111,23.74751856,29.22380099,19.52401507,16.76673858,
Ecuador,ECU,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,1.273904562,2.639497126,3.721931417,3.719163209,3.43646289,3.596962767,4.673200996,4.652249187,4.76130969,2.513789322,3.411302832,3.52399354,2.586204075,3.688036956,1.730341466,2.442197217,2.372577453,1.19948859,0.98304627,1.799776101,0.728168243,0.606434358,0.922609549,1.367096701,2.151752377,2.43474747,2.659191997,5.412059083,4.392196943,3.720422141,3.944499436,5.280893408,5.395451264,4.652293304,3.972626306,3.87343556,5.098555732,2.764268488,2.696576209,3.971146845,3.978805683,3.131587191,3.450977256,3.192437778,2.494198551,2.870526636,2.034599272,1.986490531,1.524271631,1.39467089,0.864191878,0.812627155,0.605825952,0.555821957,0.573025843,1.192529552,0.976266469,0.770215196,1.404497411,1.809760603,1.568797691,1.257699585,
Ecuador,ECU,Net official development assistance and official aid received (constant 2020 US$),DT.ODA.ALLD.KD,46689998.63,80449996.95,91010002.14,111459999.1,124680000.3,140160003.7,159339996.3,168240005.5,139190002.4,102819999.7,120180000.3,123419998.2,102760002.1,137869995.1,120209999.1,146160003.7,174169998.2,110410003.7,86620002.75,141429992.7,74769996.64,87160003.66,105110000.6,127569999.7,179960006.7,193869995.1,200860000.6,345429992.7,264760009.8,238119995.1,221800003.1,291829986.6,300980011,267279998.8,264450012.2,225839996.3,295440002.4,217669998.2,248169998.2,214679992.7,234559997.6,263440002.4,343880004.9,269079986.6,231580001.8,303230011,246970001.2,235360000.6,238529998.8,225300003.1,168500000,178309997.6,152960006.7,146880004.9,158619995.1,347880004.9,262089996.3,220259994.5,401450012.2,522609985.4,343399993.9,283220001.2,
Ecuador,ECU,"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,2349999.905,1379999.995,1289999.962,1429999.948,1389999.986,1610000.014,2390000.105,5369999.886,4239999.771,1889999.986,1840000.033,3859999.895,4510000.229,4550000.191,3349999.905,2470000.029,2869999.886,2450000.048,5460000.038,6139999.866,5289999.962,2369999.886,3660000.086,4519999.981,1759999.99,1350000.024,1460000.038,1799999.952,4010000.229,-3829999.924,1870000.005,2119999.886,400000.006,180000.0072,150000.006,19999.99955,899999.9762,1340000.033,1799999.952,1070000.052,1480000.019,1100000.024,870000.0048,730000.0191,692945.9572,619167.9835,598392.7846,554158.5088,1036682.606,348001.7483,354846.8947,350250.0057,514985.6806,729025.1851,
Ecuador,ECU,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,,,,,,,,,,,489000,2411000,1031000,726000,4556000,2227000,5108000,4036000,3244000,20244000,40918000,40549000,61791000,18767000,-8728000,40241000,100218000,105679000,73166000,59946000,79226000,53942000,42224000,14580000,49624000,102769000,47197000,51411000,87895000,38592000,138180000,68289000,-25469000,42142000,-90484000,-80442000,27910000,126258000,-9980000,125634000,63991000,256513000,229082000,247860000,365213000,1192252000,459170000,199412000,285355000,493497000,527029000,1180046000,
Ecuador,ECU,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,,,,,,,,,,,-4100000,3400000,9600000,6000000,91500000,113900000,5400000,127500000,154300000,213200000,51800000,360300000,176200000,-17600000,-22100000,-35100000,-36653000,12823000,45290000,38929000,5330000,-21022000,-42377000,140838000,-16629000,190120000,-130000000,30000000,-130000000,26509000,-136083000,224365000,929153000,750801000,1099392000,36675000,417938000,379924000,495232000,137714000,47255000,239480000,265756000,11339000,699899000,917230000,1415611000,-550162000,-29698000,2821276000,245472000,-775476000,
Ecuador,ECU,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,,,,,,,,,,,-192000,-204000,756000,-242000,-269000,-265000,3832000,51996000,13412000,-3169000,-13969000,-13969000,-14777000,-11368000,-12489000,-1840000,-192000,,,,,,,,,-9544000,-9538000,259094000,-39552000,-37052000,-524750000,0,-350000000,0,-152977000,642259000,-746909000,-9052000,-11316000,-6090489000,-16237000,-12431000,-14229000,-16027000,1982175000,375715000,2716911000,6451459000,2684873000,3057071000,-77186000,-200000000,
Ecuador,ECU,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,7049000,7034000,12004000,12115000,26740000,44535000,45917000,34544000,32026000,57725000,74791000,100551000,95939000,55159000,105105000,108025000,491530000,253719000,177894000,64386000,59584000,81320000,58774000,81561000,105799000,353683000,303915000,64122000,236596000,197168000,127353000,113239000,-151641000,156200000,-149742000,-93607000,358419000,637028000,-396427000,53701000,822382000,68053000,89572000,221800000,396419000,1616547000,649084000,519075000,1181419000,1224183000,2214105000,1488448000,
Ecuador,ECU,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752412.6768,,,,,325275.8086,241775.2296,,429910.0041,
Ecuador,ECU,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.00919015,
